user_id,query,dish_id,restaurant_id,user_pref_budget,user_pref_spice,clicked,ordered
34,vegan friendly dinner,110,28,350,medium,1,1
34,vegan friendly dinner,543,136,350,medium,1,1
34,vegan friendly dinner,265,67,350,medium,1,0
34,vegan friendly dinner,616,154,350,medium,1,1
34,vegan friendly dinner,638,160,350,medium,1,0
34,vegan friendly dinner,108,27,350,medium,1,0
34,vegan friendly dinner,659,165,350,medium,1,0
34,vegan friendly dinner,76,19,350,medium,1,0
34,sweet dessert to end the meal,399,100,350,medium,0,0
34,sweet dessert to end the meal,235,59,350,medium,1,0
34,sweet dessert to end the meal,323,81,350,medium,1,0
34,sweet dessert to end the meal,81,21,350,medium,1,1
34,sweet dessert to end the meal,240,60,350,medium,1,0
34,sweet dessert to end the meal,490,123,350,medium,1,1
34,sweet dessert to end the meal,406,102,350,medium,1,0
34,sweet dessert to end the meal,725,182,350,medium,1,0
34,sweet dessert to end the meal,296,74,350,medium,1,1
34,sweet dessert to end the meal,532,133,350,medium,1,1
34,vegan friendly dinner,778,195,350,medium,0,0
34,vegan friendly dinner,331,83,350,medium,1,0
34,vegan friendly dinner,604,151,350,medium,1,0
34,vegan friendly dinner,71,18,350,medium,1,0
34,vegan friendly dinner,606,152,350,medium,1,0
34,vegan friendly dinner,739,185,350,medium,0,0
34,vegan friendly dinner,599,150,350,medium,0,0
34,vegan friendly dinner,339,85,350,medium,1,0
34,vegan friendly dinner,380,95,350,medium,1,1
34,vegan friendly dinner,279,70,350,medium,1,1
34,mild non spicy food for kids,510,128,350,medium,1,0
34,mild non spicy food for kids,396,99,350,medium,1,0
34,mild non spicy food for kids,494,124,350,medium,0,0
34,mild non spicy food for kids,776,194,350,medium,1,0
34,mild non spicy food for kids,78,20,350,medium,1,0
34,mild non spicy food for kids,595,149,350,medium,1,1
34,mild non spicy food for kids,684,171,350,medium,1,0
34,mild non spicy food for kids,657,165,350,medium,1,0
34,mild non spicy food for kids,37,10,350,medium,0,0
34,mild non spicy food for kids,315,79,350,medium,1,0
34,vegan friendly dinner,547,137,350,medium,1,1
34,vegan friendly dinner,739,185,350,medium,0,0
34,vegan friendly dinner,749,188,350,medium,1,0
34,vegan friendly dinner,683,171,350,medium,1,1
34,vegan friendly dinner,25,7,350,medium,0,0
34,vegan friendly dinner,782,196,350,medium,1,0
34,vegan friendly dinner,208,52,350,medium,1,1
34,vegan friendly dinner,85,22,350,medium,0,0
34,vegan friendly dinner,175,44,350,medium,1,0
34,vegan friendly dinner,738,185,350,medium,0,0
34,something spicy and cheap under 200,202,51,350,medium,1,1
34,something spicy and cheap under 200,80,20,350,medium,0,0
34,something spicy and cheap under 200,629,158,350,medium,1,0
34,something spicy and cheap under 200,605,152,350,medium,1,0
34,something spicy and cheap under 200,445,112,350,medium,1,1
34,something spicy and cheap under 200,16,4,350,medium,1,0
34,something spicy and cheap under 200,344,86,350,medium,1,1
34,something spicy and cheap under 200,262,66,350,medium,1,0
34,something spicy and cheap under 200,381,96,350,medium,1,0
34,something spicy and cheap under 200,571,143,350,medium,1,1
34,mild non spicy food for kids,322,81,350,medium,1,0
34,mild non spicy food for kids,741,186,350,medium,1,1
34,mild non spicy food for kids,453,114,350,medium,1,0
34,mild non spicy food for kids,740,185,350,medium,1,1
34,mild non spicy food for kids,499,125,350,medium,1,1
34,mild non spicy food for kids,413,104,350,medium,1,1
34,mild non spicy food for kids,396,99,350,medium,1,1
34,mild non spicy food for kids,313,79,350,medium,1,0
34,mild non spicy food for kids,154,39,350,medium,1,1
34,mild non spicy food for kids,474,119,350,medium,1,1
34,vegan friendly dinner,99,25,350,medium,1,0
34,vegan friendly dinner,669,168,350,medium,1,0
34,vegan friendly dinner,431,108,350,medium,1,1
34,vegan friendly dinner,75,19,350,medium,1,0
34,vegan friendly dinner,208,52,350,medium,1,0
34,vegan friendly dinner,267,67,350,medium,1,0
34,vegan friendly dinner,638,160,350,medium,1,0
34,vegan friendly dinner,11,3,350,medium,1,0
34,vegan friendly dinner,705,177,350,medium,1,0
34,vegan friendly dinner,320,80,350,medium,1,0
35,cheesy comfort food,779,195,350,very spicy,1,0
35,cheesy comfort food,227,57,350,very spicy,1,0
35,cheesy comfort food,741,186,350,very spicy,1,0
35,cheesy comfort food,775,194,350,very spicy,0,0
35,cheesy comfort food,78,20,350,very spicy,0,0
35,cheesy comfort food,182,46,350,very spicy,1,0
35,cheesy comfort food,426,107,350,very spicy,1,1
35,cheesy comfort food,689,173,350,very spicy,0,0
35,cheesy comfort food,684,171,350,very spicy,1,1
35,cheesy comfort food,210,53,350,very spicy,1,1
35,quick breakfast idea,173,44,350,very spicy,1,0
35,quick breakfast idea,310,78,350,very spicy,1,1
35,quick breakfast idea,646,162,350,very spicy,1,0
35,quick breakfast idea,506,127,350,very spicy,1,1
35,quick breakfast idea,17,5,350,very spicy,1,1
35,quick breakfast idea,605,152,350,very spicy,1,0
35,quick breakfast idea,601,151,350,very spicy,1,1
35,quick breakfast idea,296,74,350,very spicy,1,0
35,quick breakfast idea,764,191,350,very spicy,1,1
35,quick breakfast idea,389,98,350,very spicy,1,1
35,mild non spicy food for kids,113,29,350,very spicy,1,0
35,mild non spicy food for kids,245,62,350,very spicy,1,1
35,mild non spicy food for kids,521,131,350,very spicy,1,0
35,mild non spicy food for kids,538,135,350,very spicy,1,0
35,mild non spicy food for kids,352,88,350,very spicy,0,0
35,mild non spicy food for kids,373,94,350,very spicy,1,0
35,mild non spicy food for kids,777,195,350,very spicy,1,0
35,mild non spicy food for kids,142,36,350,very spicy,1,0
35,mild non spicy food for kids,56,14,350,very spicy,0,0
35,mild non spicy food for kids,701,176,350,very spicy,1,0
35,quick breakfast idea,684,171,350,very spicy,1,1
35,quick breakfast idea,60,15,350,very spicy,1,0
35,quick breakfast idea,661,166,350,very spicy,1,0
35,quick breakfast idea,707,177,350,very spicy,1,0
35,quick breakfast idea,184,46,350,very spicy,0,0
35,quick breakfast idea,772,193,350,very spicy,1,0
35,quick breakfast idea,535,134,350,very spicy,1,0
35,quick breakfast idea,388,97,350,very spicy,1,0
35,quick breakfast idea,516,129,350,very spicy,1,1
35,quick breakfast idea,579,145,350,very spicy,1,0
35,street food cravings,195,49,350,very spicy,1,1
35,street food cravings,208,52,350,very spicy,1,1
35,street food cravings,480,120,350,very spicy,1,1
35,street food cravings,69,18,350,very spicy,1,0
35,street food cravings,393,99,350,very spicy,0,0
35,street food cravings,745,187,350,very spicy,1,0
35,street food cravings,113,29,350,very spicy,1,0
35,street food cravings,538,135,350,very spicy,1,0
35,street food cravings,646,162,350,very spicy,1,0
35,street food cravings,648,162,350,very spicy,0,0
35,mild non spicy food for kids,18,5,350,very spicy,1,0
35,mild non spicy food for kids,279,70,350,very spicy,1,1
35,mild non spicy food for kids,424,106,350,very spicy,1,0
35,mild non spicy food for kids,775,194,350,very spicy,1,0
35,mild non spicy food for kids,373,94,350,very spicy,1,1
35,mild non spicy food for kids,338,85,350,very spicy,1,1
35,mild non spicy food for kids,414,104,350,very spicy,1,0
35,mild non spicy food for kids,513,129,350,very spicy,1,1
35,mild non spicy food for kids,13,4,350,very spicy,1,0
35,mild non spicy food for kids,487,122,350,very spicy,0,0
35,mild non spicy food for kids,497,125,350,very spicy,1,0
35,mild non spicy food for kids,446,112,350,very spicy,1,1
35,mild non spicy food for kids,345,87,350,very spicy,1,1
35,mild non spicy food for kids,535,134,350,very spicy,1,0
35,mild non spicy food for kids,35,9,350,very spicy,1,0
35,mild non spicy food for kids,464,116,350,very spicy,1,0
35,mild non spicy food for kids,13,4,350,very spicy,1,0
35,mild non spicy food for kids,356,89,350,very spicy,1,0
35,mild non spicy food for kids,485,122,350,very spicy,1,0
35,mild non spicy food for kids,545,137,350,very spicy,1,0
35,healthy light dinner option,69,18,350,very spicy,1,1
35,healthy light dinner option,25,7,350,very spicy,1,0
35,healthy light dinner option,550,138,350,very spicy,1,1
35,healthy light dinner option,133,34,350,very spicy,0,0
35,healthy light dinner option,283,71,350,very spicy,1,1
35,healthy light dinner option,432,108,350,very spicy,0,0
35,healthy light dinner option,319,80,350,very spicy,1,1
35,healthy light dinner option,129,33,350,very spicy,1,1
35,healthy light dinner option,428,107,350,very spicy,1,0
35,healthy light dinner option,620,155,350,very spicy,0,0
36,healthy light dinner option,160,40,150,very spicy,1,1
36,healthy light dinner option,101,26,150,very spicy,1,1
36,healthy light dinner option,397,100,150,very spicy,1,0
36,healthy light dinner option,308,77,150,very spicy,0,0
36,healthy light dinner option,363,91,150,very spicy,1,0
36,healthy light dinner option,267,67,150,very spicy,0,0
36,healthy light dinner option,238,60,150,very spicy,0,0
36,healthy light dinner option,49,13,150,very spicy,0,0
36,healthy light dinner option,371,93,150,very spicy,1,0
36,healthy light dinner option,529,133,150,very spicy,1,0
36,something spicy and cheap under 200,498,125,150,very spicy,1,0
36,something spicy and cheap under 200,394,99,150,very spicy,1,0
36,something spicy and cheap under 200,716,179,150,very spicy,1,1
36,something spicy and cheap under 200,123,31,150,very spicy,1,0
36,something spicy and cheap under 200,206,52,150,very spicy,1,0
36,something spicy and cheap under 200,347,87,150,very spicy,0,0
36,something spicy and cheap under 200,17,5,150,very spicy,0,0
36,something spicy and cheap under 200,251,63,150,very spicy,1,1
36,something spicy and cheap under 200,358,90,150,very spicy,0,0
36,something spicy and cheap under 200,3,1,150,very spicy,1,0
36,vegan friendly dinner,561,141,150,very spicy,0,0
36,vegan friendly dinner,637,160,150,very spicy,1,0
36,vegan friendly dinner,320,80,150,very spicy,1,0
36,vegan friendly dinner,344,86,150,very spicy,0,0
36,vegan friendly dinner,761,191,150,very spicy,1,0
36,vegan friendly dinner,563,141,150,very spicy,0,0
36,vegan friendly dinner,482,121,150,very spicy,0,0
36,vegan friendly dinner,754,189,150,very spicy,1,1
36,vegan friendly dinner,62,16,150,very spicy,1,0
36,vegan friendly dinner,560,140,150,very spicy,1,1
36,vegan friendly dinner,432,108,150,very spicy,1,0
36,vegan friendly dinner,111,28,150,very spicy,1,0
36,vegan friendly dinner,702,176,150,very spicy,1,0
36,vegan friendly dinner,719,180,150,very spicy,1,0
36,vegan friendly dinner,518,130,150,very spicy,0,0
36,vegan friendly dinner,367,92,150,very spicy,0,0
36,vegan friendly dinner,696,174,150,very spicy,1,0
36,vegan friendly dinner,305,77,150,very spicy,1,0
36,vegan friendly dinner,361,91,150,very spicy,1,0
36,vegan friendly dinner,51,13,150,very spicy,1,0
36,cold coffee and snacks,2,1,150,very spicy,0,0
36,cold coffee and snacks,425,107,150,very spicy,1,0
36,cold coffee and snacks,305,77,150,very spicy,1,0
36,cold coffee and snacks,464,116,150,very spicy,1,0
36,cold coffee and snacks,367,92,150,very spicy,0,0
36,cold coffee and snacks,465,117,150,very spicy,1,1
36,cold coffee and snacks,170,43,150,very spicy,0,0
36,cold coffee and snacks,335,84,150,very spicy,0,0
36,cold coffee and snacks,54,14,150,very spicy,1,0
36,cold coffee and snacks,135,34,150,very spicy,0,0
36,mild non spicy food for kids,159,40,150,very spicy,0,0
36,mild non spicy food for kids,455,114,150,very spicy,1,0
36,mild non spicy food for kids,191,48,150,very spicy,1,1
36,mild non spicy food for kids,326,82,150,very spicy,1,1
36,mild non spicy food for kids,503,126,150,very spicy,1,0
36,mild non spicy food for kids,87,22,150,very spicy,1,1
36,mild non spicy food for kids,12,3,150,very spicy,1,1
36,mild non spicy food for kids,426,107,150,very spicy,1,0
36,mild non spicy food for kids,169,43,150,very spicy,1,1
36,mild non spicy food for kids,384,96,150,very spicy,0,0
36,cheesy comfort food,310,78,150,very spicy,1,1
36,cheesy comfort food,468,117,150,very spicy,1,0
36,cheesy comfort food,494,124,150,very spicy,1,0
36,cheesy comfort food,768,192,150,very spicy,1,0
36,cheesy comfort food,355,89,150,very spicy,1,1
36,cheesy comfort food,81,21,150,very spicy,1,1
36,cheesy comfort food,356,89,150,very spicy,1,1
36,cheesy comfort food,254,64,150,very spicy,1,0
36,cheesy comfort food,33,9,150,very spicy,1,0
36,cheesy comfort food,312,78,150,very spicy,0,0
36,sweet dessert to end the meal,642,161,150,very spicy,1,1
36,sweet dessert to end the meal,19,5,150,very spicy,1,0
36,sweet dessert to end the meal,509,128,150,very spicy,0,0
36,sweet dessert to end the meal,280,70,150,very spicy,0,0
36,sweet dessert to end the meal,388,97,150,very spicy,1,0
36,sweet dessert to end the meal,695,174,150,very spicy,0,0
36,sweet dessert to end the meal,523,131,150,very spicy,0,0
36,sweet dessert to end the meal,270,68,150,very spicy,1,1
36,sweet dessert to end the meal,28,7,150,very spicy,1,0
36,sweet dessert to end the meal,277,70,150,very spicy,1,0
37,cheesy comfort food,144,36,250,mild,1,1
37,cheesy comfort food,319,80,250,mild,1,1
37,cheesy comfort food,722,181,250,mild,0,0
37,cheesy comfort food,617,155,250,mild,1,1
37,cheesy comfort food,797,200,250,mild,1,0
37,cheesy comfort food,575,144,250,mild,1,1
37,cheesy comfort food,482,121,250,mild,1,1
37,cheesy comfort food,441,111,250,mild,1,1
37,cheesy comfort food,59,15,250,mild,1,1
37,cheesy comfort food,148,37,250,mild,0,0
37,cheesy comfort food,54,14,250,mild,1,1
37,cheesy comfort food,763,191,250,mild,1,1
37,cheesy comfort food,627,157,250,mild,0,0
37,cheesy comfort food,692,173,250,mild,1,0
37,cheesy comfort food,553,139,250,mild,1,1
37,cheesy comfort food,391,98,250,mild,1,1
37,cheesy comfort food,729,183,250,mild,0,0
37,cheesy comfort food,409,103,250,mild,1,0
37,cheesy comfort food,709,178,250,mild,1,1
37,cheesy comfort food,321,81,250,mild,0,0
37,quick breakfast idea,539,135,250,mild,1,0
37,quick breakfast idea,372,93,250,mild,1,0
37,quick breakfast idea,383,96,250,mild,0,0
37,quick breakfast idea,52,13,250,mild,1,1
37,quick breakfast idea,460,115,250,mild,1,1
37,quick breakfast idea,24,6,250,mild,1,1
37,quick breakfast idea,775,194,250,mild,1,0
37,quick breakfast idea,708,177,250,mild,0,0
37,quick breakfast idea,29,8,250,mild,1,0
37,quick breakfast idea,346,87,250,mild,1,1
37,cheesy comfort food,314,79,250,mild,1,1
37,cheesy comfort food,390,98,250,mild,0,0
37,cheesy comfort food,248,62,250,mild,1,0
37,cheesy comfort food,335,84,250,mild,1,1
37,cheesy comfort food,18,5,250,mild,1,1
37,cheesy comfort food,353,89,250,mild,1,1
37,cheesy comfort food,706,177,250,mild,1,0
37,cheesy comfort food,566,142,250,mild,1,0
37,cheesy comfort food,658,165,250,mild,1,0
37,cheesy comfort food,174,44,250,mild,0,0
37,cheesy comfort food,306,77,250,mild,1,0
37,cheesy comfort food,645,162,250,mild,0,0
37,cheesy comfort food,35,9,250,mild,1,0
37,cheesy comfort food,366,92,250,mild,1,1
37,cheesy comfort food,162,41,250,mild,1,1
37,cheesy comfort food,534,134,250,mild,1,0
37,cheesy comfort food,271,68,250,mild,0,0
37,cheesy comfort food,286,72,250,mild,1,0
37,cheesy comfort food,158,40,250,mild,0,0
37,cheesy comfort food,343,86,250,mild,1,0
37,biryani under 300 rupees,554,139,250,mild,1,0
37,biryani under 300 rupees,639,160,250,mild,1,1
37,biryani under 300 rupees,426,107,250,mild,1,0
37,biryani under 300 rupees,507,127,250,mild,1,1
37,biryani under 300 rupees,586,147,250,mild,1,0
37,biryani under 300 rupees,460,115,250,mild,0,0
37,biryani under 300 rupees,483,121,250,mild,1,0
37,biryani under 300 rupees,534,134,250,mild,0,0
37,biryani under 300 rupees,287,72,250,mild,1,1
37,biryani under 300 rupees,207,52,250,mild,0,0
37,healthy light dinner option,172,43,250,mild,1,0
37,healthy light dinner option,326,82,250,mild,1,0
37,healthy light dinner option,187,47,250,mild,1,0
37,healthy light dinner option,216,54,250,mild,1,0
37,healthy light dinner option,64,16,250,mild,1,0
37,healthy light dinner option,619,155,250,mild,1,0
37,healthy light dinner option,718,180,250,mild,1,1
37,healthy light dinner option,381,96,250,mild,1,0
37,healthy light dinner option,453,114,250,mild,0,0
37,healthy light dinner option,88,22,250,mild,1,1
37,something spicy and cheap under 200,385,97,250,mild,1,1
37,something spicy and cheap under 200,717,180,250,mild,1,0
37,something spicy and cheap under 200,556,139,250,mild,0,0
37,something spicy and cheap under 200,26,7,250,mild,1,1
37,something spicy and cheap under 200,746,187,250,mild,0,0
37,something spicy and cheap under 200,543,136,250,mild,0,0
37,something spicy and cheap under 200,260,65,250,mild,1,0
37,something spicy and cheap under 200,25,7,250,mild,1,0
37,something spicy and cheap under 200,788,197,250,mild,1,0
37,something spicy and cheap under 200,523,131,250,mild,1,1
38,quick breakfast idea,759,190,150,very spicy,1,0
38,quick breakfast idea,497,125,150,very spicy,1,0
38,quick breakfast idea,488,122,150,very spicy,1,0
38,quick breakfast idea,727,182,150,very spicy,0,0
38,quick breakfast idea,721,181,150,very spicy,1,1
38,quick breakfast idea,52,13,150,very spicy,1,1
38,quick breakfast idea,24,6,150,very spicy,1,1
38,quick breakfast idea,252,63,150,very spicy,1,0
38,quick breakfast idea,698,175,150,very spicy,1,0
38,quick breakfast idea,671,168,150,very spicy,0,0
38,something spicy and cheap under 200,260,65,150,very spicy,0,0
38,something spicy and cheap under 200,289,73,150,very spicy,0,0
38,something spicy and cheap under 200,741,186,150,very spicy,1,0
38,something spicy and cheap under 200,573,144,150,very spicy,1,0
38,something spicy and cheap under 200,225,57,150,very spicy,1,0
38,something spicy and cheap under 200,740,185,150,very spicy,1,1
38,something spicy and cheap under 200,719,180,150,very spicy,1,0
38,something spicy and cheap under 200,498,125,150,very spicy,1,1
38,something spicy and cheap under 200,547,137,150,very spicy,1,0
38,something spicy and cheap under 200,118,30,150,very spicy,1,0
38,mild non spicy food for kids,339,85,150,very spicy,1,1
38,mild non spicy food for kids,641,161,150,very spicy,1,1
38,mild non spicy food for kids,643,161,150,very spicy,0,0
38,mild non spicy food for kids,447,112,150,very spicy,1,1
38,mild non spicy food for kids,472,118,150,very spicy,0,0
38,mild non spicy food for kids,52,13,150,very spicy,1,0
38,mild non spicy food for kids,633,159,150,very spicy,1,1
38,mild non spicy food for kids,384,96,150,very spicy,0,0
38,mild non spicy food for kids,702,176,150,very spicy,1,1
38,mild non spicy food for kids,449,113,150,very spicy,0,0
38,something spicy and cheap under 200,514,129,150,very spicy,0,0
38,something spicy and cheap under 200,529,133,150,very spicy,1,1
38,something spicy and cheap under 200,11,3,150,very spicy,0,0
38,something spicy and cheap under 200,14,4,150,very spicy,0,0
38,something spicy and cheap under 200,671,168,150,very spicy,1,0
38,something spicy and cheap under 200,375,94,150,very spicy,0,0
38,something spicy and cheap under 200,662,166,150,very spicy,1,0
38,something spicy and cheap under 200,168,42,150,very spicy,1,0
38,something spicy and cheap under 200,12,3,150,very spicy,1,0
38,something spicy and cheap under 200,600,150,150,very spicy,1,0
38,healthy light dinner option,42,11,150,very spicy,0,0
38,healthy light dinner option,676,169,150,very spicy,1,1
38,healthy light dinner option,640,160,150,very spicy,0,0
38,healthy light dinner option,728,182,150,very spicy,1,1
38,healthy light dinner option,678,170,150,very spicy,1,0
38,healthy light dinner option,537,135,150,very spicy,1,1
38,healthy light dinner option,774,194,150,very spicy,1,0
38,healthy light dinner option,625,157,150,very spicy,1,1
38,healthy light dinner option,536,134,150,very spicy,0,0
38,healthy light dinner option,523,131,150,very spicy,0,0
38,something spicy and cheap under 200,225,57,150,very spicy,1,1
38,something spicy and cheap under 200,627,157,150,very spicy,1,0
38,something spicy and cheap under 200,39,10,150,very spicy,0,0
38,something spicy and cheap under 200,219,55,150,very spicy,0,0
38,something spicy and cheap under 200,227,57,150,very spicy,1,0
38,something spicy and cheap under 200,7,2,150,very spicy,1,0
38,something spicy and cheap under 200,57,15,150,very spicy,0,0
38,something spicy and cheap under 200,478,120,150,very spicy,0,0
38,something spicy and cheap under 200,497,125,150,very spicy,1,0
38,something spicy and cheap under 200,339,85,150,very spicy,1,0
38,sweet dessert to end the meal,89,23,150,very spicy,1,1
38,sweet dessert to end the meal,532,133,150,very spicy,0,0
38,sweet dessert to end the meal,499,125,150,very spicy,1,0
38,sweet dessert to end the meal,97,25,150,very spicy,1,0
38,sweet dessert to end the meal,493,124,150,very spicy,1,1
38,sweet dessert to end the meal,435,109,150,very spicy,1,0
38,sweet dessert to end the meal,440,110,150,very spicy,1,1
38,sweet dessert to end the meal,153,39,150,very spicy,1,1
38,sweet dessert to end the meal,44,11,150,very spicy,1,0
38,sweet dessert to end the meal,767,192,150,very spicy,0,0
38,something spicy and cheap under 200,382,96,150,very spicy,0,0
38,something spicy and cheap under 200,302,76,150,very spicy,1,0
38,something spicy and cheap under 200,296,74,150,very spicy,1,1
38,something spicy and cheap under 200,197,50,150,very spicy,0,0
38,something spicy and cheap under 200,672,168,150,very spicy,1,0
38,something spicy and cheap under 200,164,41,150,very spicy,1,1
38,something spicy and cheap under 200,102,26,150,very spicy,1,0
38,something spicy and cheap under 200,679,170,150,very spicy,0,0
38,something spicy and cheap under 200,436,109,150,very spicy,1,0
38,something spicy and cheap under 200,529,133,150,very spicy,0,0
39,street food cravings,356,89,150,mild,0,0
39,street food cravings,611,153,150,mild,1,0
39,street food cravings,797,200,150,mild,1,0
39,street food cravings,83,21,150,mild,0,0
39,street food cravings,783,196,150,mild,0,0
39,street food cravings,547,137,150,mild,0,0
39,street food cravings,201,51,150,mild,1,1
39,street food cravings,703,176,150,mild,0,0
39,street food cravings,761,191,150,mild,1,0
39,street food cravings,319,80,150,mild,1,0
39,street food cravings,72,18,150,mild,0,0
39,street food cravings,66,17,150,mild,1,1
39,street food cravings,401,101,150,mild,0,0
39,street food cravings,609,153,150,mild,1,1
39,street food cravings,14,4,150,mild,0,0
39,street food cravings,481,121,150,mild,1,0
39,street food cravings,477,120,150,mild,1,0
39,street food cravings,305,77,150,mild,1,0
39,street food cravings,544,136,150,mild,1,0
39,street food cravings,776,194,150,mild,1,1
39,cheesy comfort food,407,102,150,mild,1,1
39,cheesy comfort food,169,43,150,mild,0,0
39,cheesy comfort food,430,108,150,mild,1,0
39,cheesy comfort food,603,151,150,mild,0,0
39,cheesy comfort food,47,12,150,mild,1,1
39,cheesy comfort food,799,200,150,mild,1,0
39,cheesy comfort food,469,118,150,mild,0,0
39,cheesy comfort food,116,29,150,mild,1,1
39,cheesy comfort food,194,49,150,mild,1,0
39,cheesy comfort food,762,191,150,mild,0,0
39,vegan friendly dinner,122,31,150,mild,0,0
39,vegan friendly dinner,56,14,150,mild,0,0
39,vegan friendly dinner,659,165,150,mild,1,1
39,vegan friendly dinner,297,75,150,mild,1,0
39,vegan friendly dinner,266,67,150,mild,0,0
39,vegan friendly dinner,346,87,150,mild,0,0
39,vegan friendly dinner,449,113,150,mild,0,0
39,vegan friendly dinner,593,149,150,mild,1,1
39,vegan friendly dinner,354,89,150,mild,1,0
39,vegan friendly dinner,216,54,150,mild,1,1
39,healthy light dinner option,363,91,150,mild,1,1
39,healthy light dinner option,382,96,150,mild,1,0
39,healthy light dinner option,774,194,150,mild,1,0
39,healthy light dinner option,278,70,150,mild,1,0
39,healthy light dinner option,271,68,150,mild,0,0
39,healthy light dinner option,560,140,150,mild,0,0
39,healthy light dinner option,187,47,150,mild,0,0
39,healthy light dinner option,539,135,150,mild,0,0
39,healthy light dinner option,449,113,150,mild,0,0
39,healthy light dinner option,403,101,150,mild,0,0
39,sweet dessert to end the meal,143,36,150,mild,0,0
39,sweet dessert to end the meal,47,12,150,mild,1,1
39,sweet dessert to end the meal,358,90,150,mild,1,0
39,sweet dessert to end the meal,665,167,150,mild,0,0
39,sweet dessert to end the meal,32,8,150,mild,0,0
39,sweet dessert to end the meal,227,57,150,mild,1,0
39,sweet dessert to end the meal,188,47,150,mild,1,0
39,sweet dessert to end the meal,640,160,150,mild,1,1
39,sweet dessert to end the meal,25,7,150,mild,1,0
39,sweet dessert to end the meal,265,67,150,mild,0,0
39,vegan friendly dinner,706,177,150,mild,0,0
39,vegan friendly dinner,249,63,150,mild,0,0
39,vegan friendly dinner,68,17,150,mild,1,1
39,vegan friendly dinner,788,197,150,mild,1,0
39,vegan friendly dinner,532,133,150,mild,1,0
39,vegan friendly dinner,90,23,150,mild,1,1
39,vegan friendly dinner,775,194,150,mild,1,0
39,vegan friendly dinner,534,134,150,mild,1,1
39,vegan friendly dinner,577,145,150,mild,1,0
39,vegan friendly dinner,117,30,150,mild,0,0
39,cheesy comfort food,681,171,150,mild,1,0
39,cheesy comfort food,593,149,150,mild,0,0
39,cheesy comfort food,611,153,150,mild,1,1
39,cheesy comfort food,656,164,150,mild,1,0
39,cheesy comfort food,649,163,150,mild,1,1
39,cheesy comfort food,625,157,150,mild,1,1
39,cheesy comfort food,688,172,150,mild,1,1
39,cheesy comfort food,792,198,150,mild,0,0
39,cheesy comfort food,582,146,150,mild,1,1
39,cheesy comfort food,135,34,150,mild,0,0
40,healthy light dinner option,316,79,150,medium,1,0
40,healthy light dinner option,559,140,150,medium,0,0
40,healthy light dinner option,413,104,150,medium,0,0
40,healthy light dinner option,241,61,150,medium,1,1
40,healthy light dinner option,292,73,150,medium,0,0
40,healthy light dinner option,104,26,150,medium,0,0
40,healthy light dinner option,556,139,150,medium,1,1
40,healthy light dinner option,102,26,150,medium,1,0
40,healthy light dinner option,184,46,150,medium,1,1
40,healthy light dinner option,351,88,150,medium,1,0
40,something spicy and cheap under 200,51,13,150,medium,1,0
40,something spicy and cheap under 200,744,186,150,medium,1,1
40,something spicy and cheap under 200,697,175,150,medium,1,1
40,something spicy and cheap under 200,593,149,150,medium,0,0
40,something spicy and cheap under 200,753,189,150,medium,1,1
40,something spicy and cheap under 200,421,106,150,medium,0,0
40,something spicy and cheap under 200,760,190,150,medium,0,0
40,something spicy and cheap under 200,423,106,150,medium,0,0
40,something spicy and cheap under 200,271,68,150,medium,1,0
40,something spicy and cheap under 200,747,187,150,medium,0,0
40,quick breakfast idea,467,117,150,medium,0,0
40,quick breakfast idea,719,180,150,medium,1,0
40,quick breakfast idea,246,62,150,medium,1,1
40,quick breakfast idea,27,7,150,medium,1,0
40,quick breakfast idea,734,184,150,medium,1,1
40,quick breakfast idea,675,169,150,medium,1,0
40,quick breakfast idea,123,31,150,medium,1,0
40,quick breakfast idea,393,99,150,medium,0,0
40,quick breakfast idea,111,28,150,medium,1,0
40,quick breakfast idea,292,73,150,medium,1,0
40,quick breakfast idea,112,28,150,medium,1,1
40,quick breakfast idea,773,194,150,medium,0,0
40,quick breakfast idea,234,59,150,medium,0,0
40,quick breakfast idea,424,106,150,medium,1,1
40,quick breakfast idea,92,23,150,medium,1,1
40,quick breakfast idea,336,84,150,medium,1,0
40,quick breakfast idea,778,195,150,medium,1,0
40,quick breakfast idea,735,184,150,medium,0,0
40,quick breakfast idea,665,167,150,medium,0,0
40,quick breakfast idea,8,2,150,medium,1,0
40,cheesy comfort food,585,147,150,medium,1,0
40,cheesy comfort food,730,183,150,medium,1,1
40,cheesy comfort food,535,134,150,medium,1,1
40,cheesy comfort food,626,157,150,medium,1,1
40,cheesy comfort food,267,67,150,medium,1,0
40,cheesy comfort food,398,100,150,medium,1,0
40,cheesy comfort food,144,36,150,medium,1,0
40,cheesy comfort food,764,191,150,medium,0,0
40,cheesy comfort food,145,37,150,medium,1,0
40,cheesy comfort food,460,115,150,medium,0,0
40,mild non spicy food for kids,176,44,150,medium,0,0
40,mild non spicy food for kids,147,37,150,medium,0,0
40,mild non spicy food for kids,295,74,150,medium,1,1
40,mild non spicy food for kids,56,14,150,medium,1,1
40,mild non spicy food for kids,121,31,150,medium,0,0
40,mild non spicy food for kids,533,134,150,medium,0,0
40,mild non spicy food for kids,123,31,150,medium,1,1
40,mild non spicy food for kids,436,109,150,medium,0,0
40,mild non spicy food for kids,594,149,150,medium,1,1
40,mild non spicy food for kids,605,152,150,medium,0,0
40,healthy light dinner option,561,141,150,medium,0,0
